date_time,Transaction,Item,period_day,weekday_weekend
27-11-2016 15:43,2214,Bakewell,afternoon,weekend
27-11-2016 15:43,2214,Bread,afternoon,weekend
27-11-2016 15:43,2214,Coffee,afternoon,weekend
27-11-2016 15:51,2215,Coffee,afternoon,weekend
27-11-2016 15:51,2215,Tea,afternoon,weekend
27-11-2016 16:12,2216,Coffee,afternoon,weekend
28-11-2016 07:44,2217,Coffee,morning,weekday
28-11-2016 07:44,2217,Bread,morning,weekday
28-11-2016 07:49,2218,Pastry,morning,weekday
28-11-2016 08:14,2219,Bread,morning,weekday
28-11-2016 08:38,2220,Medialuna,morning,weekday
28-11-2016 08:38,2220,Coffee,morning,weekday
28-11-2016 09:01,2221,Coffee,morning,weekday
28-11-2016 09:14,2222,Ella's Kitchen Pouches,morning,weekday
28-11-2016 09:14,2222,Coffee,morning,weekday
28-11-2016 09:45,2223,Coffee,morning,weekday
28-11-2016 09:45,2223,Pastry,morning,weekday
28-11-2016 09:52,2224,Coffee,morning,weekday
28-11-2016 10:12,2225,Coffee,morning,weekday
28-11-2016 10:12,2225,Tartine,morning,weekday
28-11-2016 10:20,2226,Bread,morning,weekday
28-11-2016 10:35,2227,Coffee,morning,weekday
28-11-2016 10:48,2228,Tea,morning,weekday
28-11-2016 10:48,2228,Coffee,morning,weekday
28-11-2016 10:51,2229,Coffee,morning,weekday
28-11-2016 10:51,2229,Coffee,morning,weekday
28-11-2016 10:51,2229,Medialuna,morning,weekday
28-11-2016 10:51,2229,Pastry,morning,weekday
28-11-2016 11:10,2230,Pastry,morning,weekday
28-11-2016 11:10,2230,Coffee,morning,weekday
28-11-2016 11:11,2231,Coffee,morning,weekday
28-11-2016 11:11,2231,Medialuna,morning,weekday
28-11-2016 11:30,2232,Tea,morning,weekday
28-11-2016 11:30,2232,Coffee,morning,weekday
28-11-2016 11:30,2232,Keeping It Local,morning,weekday
28-11-2016 11:46,2234,Pastry,morning,weekday
28-11-2016 11:46,2234,Bread,morning,weekday
28-11-2016 11:46,2234,Cookies,morning,weekday
28-11-2016 11:46,2234,Coffee,morning,weekday
28-11-2016 11:46,2234,Bread,morning,weekday
28-11-2016 12:05,2235,Jam,afternoon,weekday
28-11-2016 12:05,2235,Sandwich,afternoon,weekday
28-11-2016 12:05,2235,Bread,afternoon,weekday
28-11-2016 12:05,2235,Smoothies,afternoon,weekday
28-11-2016 12:06,2236,Bread,afternoon,weekday
28-11-2016 12:06,2236,Cookies,afternoon,weekday
28-11-2016 12:26,2237,Bread,afternoon,weekday
28-11-2016 12:56,2238,Cookies,afternoon,weekday
28-11-2016 12:56,2238,Coffee,afternoon,weekday
28-11-2016 12:56,2238,Coffee,afternoon,weekday
28-11-2016 13:10,2239,Sandwich,afternoon,weekday
28-11-2016 13:27,2241,Hot chocolate,afternoon,weekday
28-11-2016 13:31,2242,Bread,afternoon,weekday
28-11-2016 13:31,2242,Coffee,afternoon,weekday
28-11-2016 13:31,2242,Bakewell,afternoon,weekday
28-11-2016 13:31,2242,Lemon and coconut,afternoon,weekday
28-11-2016 13:38,2243,Coffee,afternoon,weekday
28-11-2016 13:58,2244,Coffee,afternoon,weekday
28-11-2016 13:58,2244,Coffee,afternoon,weekday
28-11-2016 13:58,2244,Lemon and coconut,afternoon,weekday
28-11-2016 13:58,2244,Sandwich,afternoon,weekday
28-11-2016 14:05,2245,Tea,afternoon,weekday
28-11-2016 14:09,2246,Bread,afternoon,weekday
28-11-2016 14:09,2246,Coffee,afternoon,weekday
28-11-2016 14:48,2248,Bread,afternoon,weekday
28-11-2016 15:08,2249,Bread,afternoon,weekday
28-11-2016 15:12,2250,Coffee,afternoon,weekday
28-11-2016 15:24,2251,Coffee,afternoon,weekday
28-11-2016 15:24,2251,Hot chocolate,afternoon,weekday
28-11-2016 15:24,2251,Pastry,afternoon,weekday
28-11-2016 15:24,2251,Cake,afternoon,weekday
28-11-2016 15:27,2252,Bread,afternoon,weekday
28-11-2016 15:28,2253,Bread,afternoon,weekday
28-11-2016 15:58,2254,Bread,afternoon,weekday
28-11-2016 16:03,2255,Coffee,afternoon,weekday
28-11-2016 16:03,2255,Coffee,afternoon,weekday
28-11-2016 16:14,2256,Bread,afternoon,weekday
28-11-2016 16:14,2256,Tea,afternoon,weekday
28-11-2016 16:14,2256,Lemon and coconut,afternoon,weekday
28-11-2016 16:14,2256,Cake,afternoon,weekday
28-11-2016 16:19,2257,Pastry,afternoon,weekday
28-11-2016 16:19,2257,Medialuna,afternoon,weekday
28-11-2016 16:19,2257,Coffee,afternoon,weekday
28-11-2016 16:19,2257,Tea,afternoon,weekday
28-11-2016 16:25,2258,Bread,afternoon,weekday
28-11-2016 16:45,2259,Tea,afternoon,weekday
28-11-2016 16:45,2259,Coffee,afternoon,weekday
28-11-2016 16:45,2259,Tiffin,afternoon,weekday
28-11-2016 16:45,2259,Cookies,afternoon,weekday
28-11-2016 16:45,2259,Ella's Kitchen Pouches,afternoon,weekday
28-11-2016 17:17,2260,Coffee,evening,weekday
29-11-2016 08:27,2261,Pastry,morning,weekday
29-11-2016 08:27,2261,Pastry,morning,weekday
29-11-2016 08:58,2262,Pastry,morning,weekday
29-11-2016 08:58,2262,Bread,morning,weekday
29-11-2016 08:58,2262,Coffee,morning,weekday
29-11-2016 09:09,2263,Tea,morning,weekday
29-11-2016 09:09,2263,Keeping It Local,morning,weekday
29-11-2016 09:09,2264,Coffee,morning,weekday
29-11-2016 09:10,2265,Coffee,morning,weekday
29-11-2016 09:10,2265,Medialuna,morning,weekday
29-11-2016 09:11,2266,Bread,morning,weekday
29-11-2016 09:13,2267,Keeping It Local,morning,weekday
29-11-2016 09:13,2267,Coffee,morning,weekday
29-11-2016 09:13,2267,Coffee,morning,weekday
29-11-2016 09:19,2268,Hot chocolate,morning,weekday
29-11-2016 09:19,2268,Pastry,morning,weekday
29-11-2016 09:25,2269,Bread,morning,weekday
29-11-2016 09:39,2270,Coffee,morning,weekday
29-11-2016 09:39,2270,Tea,morning,weekday
29-11-2016 09:41,2271,Bread,morning,weekday
29-11-2016 09:42,2272,Coke,morning,weekday
29-11-2016 10:18,2273,Bread,morning,weekday
29-11-2016 10:19,2274,Bread,morning,weekday
29-11-2016 10:19,2274,Bread,morning,weekday
29-11-2016 10:42,2275,Coffee,morning,weekday
29-11-2016 10:42,2275,Coffee,morning,weekday
29-11-2016 10:42,2275,Medialuna,morning,weekday
29-11-2016 10:42,2275,Pastry,morning,weekday
29-11-2016 10:43,2276,Muffin,morning,weekday
29-11-2016 10:43,2276,Coffee,morning,weekday
29-11-2016 10:45,2277,Coffee,morning,weekday
29-11-2016 10:45,2277,Muffin,morning,weekday
29-11-2016 10:48,2278,Coffee,morning,weekday
29-11-2016 10:48,2278,Bread,morning,weekday
29-11-2016 10:50,2279,Farm House,morning,weekday
29-11-2016 10:53,2280,Muffin,morning,weekday
29-11-2016 10:53,2280,Coffee,morning,weekday
29-11-2016 10:59,2281,Bread,morning,weekday
29-11-2016 10:59,2281,Coffee,morning,weekday
29-11-2016 10:59,2281,Bread,morning,weekday
29-11-2016 11:02,2282,Coffee,morning,weekday
29-11-2016 11:03,2283,Coffee,morning,weekday
29-11-2016 11:26,2284,Scandinavian,morning,weekday
29-11-2016 11:26,2284,Farm House,morning,weekday
29-11-2016 11:26,2285,Coffee,morning,weekday
29-11-2016 11:29,2286,Tea,morning,weekday
29-11-2016 11:34,2287,Coffee,morning,weekday
29-11-2016 11:34,2287,Muffin,morning,weekday
29-11-2016 11:39,2288,Bread,morning,weekday
29-11-2016 11:41,2289,Bread,morning,weekday
29-11-2016 11:41,2289,Scandinavian,morning,weekday
29-11-2016 11:52,2290,Tea,morning,weekday
29-11-2016 12:00,2291,Medialuna,afternoon,weekday
29-11-2016 12:00,2291,Coffee,afternoon,weekday
29-11-2016 12:21,2294,Tea,afternoon,weekday
29-11-2016 12:22,2295,Tea,afternoon,weekday
29-11-2016 12:22,2295,Sandwich,afternoon,weekday
29-11-2016 12:25,2296,Coffee,afternoon,weekday
29-11-2016 12:25,2296,Cake,afternoon,weekday
29-11-2016 12:27,2297,Coffee,afternoon,weekday
29-11-2016 12:27,2297,Cake,afternoon,weekday
29-11-2016 12:27,2297,Muffin,afternoon,weekday
29-11-2016 12:29,2298,Cookies,afternoon,weekday
29-11-2016 12:41,2300,Tea,afternoon,weekday
29-11-2016 13:00,2301,Sandwich,afternoon,weekday
29-11-2016 13:06,2302,Farm House,afternoon,weekday
29-11-2016 13:39,2303,Cake,afternoon,weekday
29-11-2016 13:39,2303,Sandwich,afternoon,weekday
29-11-2016 13:50,2304,Coffee,afternoon,weekday
29-11-2016 13:50,2304,Hot chocolate,afternoon,weekday
29-11-2016 13:50,2304,Cake,afternoon,weekday
29-11-2016 13:50,2304,Bread,afternoon,weekday
29-11-2016 14:00,2305,Tea,afternoon,weekday
29-11-2016 14:00,2305,Tea,afternoon,weekday
29-11-2016 14:00,2305,Muffin,afternoon,weekday
29-11-2016 15:13,2307,Coffee,afternoon,weekday
29-11-2016 15:13,2307,Tea,afternoon,weekday
29-11-2016 15:13,2307,Bread,afternoon,weekday
29-11-2016 15:13,2307,Fudge,afternoon,weekday
29-11-2016 15:13,2307,Jam,afternoon,weekday
29-11-2016 15:33,2308,Juice,afternoon,weekday
29-11-2016 15:33,2308,Tea,afternoon,weekday
29-11-2016 15:33,2308,Cookies,afternoon,weekday
29-11-2016 15:34,2309,Coffee,afternoon,weekday
29-11-2016 15:34,2309,Bread,afternoon,weekday
29-11-2016 15:34,2309,Cake,afternoon,weekday
29-11-2016 15:44,2310,Coke,afternoon,weekday
29-11-2016 15:45,2311,Tiffin,afternoon,weekday
29-11-2016 15:45,2311,Pastry,afternoon,weekday
29-11-2016 15:49,2312,Alfajores,afternoon,weekday
29-11-2016 16:02,2313,Tiffin,afternoon,weekday
29-11-2016 16:02,2313,Coffee,afternoon,weekday
29-11-2016 17:24,2314,Bread,evening,weekday
30-11-2016 08:09,2315,Bread,morning,weekday
30-11-2016 08:29,2316,Medialuna,morning,weekday
30-11-2016 08:29,2316,Bread,morning,weekday
30-11-2016 08:36,2317,Cake,morning,weekday
30-11-2016 08:36,2317,Bread,morning,weekday
30-11-2016 08:36,2318,Bread,morning,weekday
30-11-2016 09:47,2319,Farm House,morning,weekday
30-11-2016 10:19,2320,Medialuna,morning,weekday
30-11-2016 10:19,2320,Pastry,morning,weekday
30-11-2016 10:41,2321,Keeping It Local,morning,weekday
30-11-2016 10:41,2321,Cookies,morning,weekday
30-11-2016 10:41,2321,Coffee,morning,weekday
30-11-2016 10:47,2322,Coffee,morning,weekday
30-11-2016 10:47,2322,Coffee,morning,weekday
30-11-2016 10:53,2323,Coffee,morning,weekday
30-11-2016 10:53,2323,Tea,morning,weekday
30-11-2016 10:53,2323,Hot chocolate,morning,weekday
30-11-2016 11:04,2324,Smoothies,morning,weekday
30-11-2016 11:05,2325,Coffee,morning,weekday
30-11-2016 11:05,2325,Keeping It Local,morning,weekday
30-11-2016 11:06,2326,Coffee,morning,weekday
30-11-2016 11:06,2327,Farm House,morning,weekday
30-11-2016 11:09,2328,Tea,morning,weekday
30-11-2016 11:09,2328,Tea,morning,weekday
30-11-2016 11:14,2329,Bread,morning,weekday
30-11-2016 11:14,2329,Medialuna,morning,weekday
30-11-2016 11:17,2330,Pastry,morning,weekday
30-11-2016 11:17,2330,Bread,morning,weekday
30-11-2016 11:18,2331,Coffee,morning,weekday
30-11-2016 11:18,2331,Pastry,morning,weekday
30-11-2016 11:21,2332,Coffee,morning,weekday
30-11-2016 11:21,2332,Keeping It Local,morning,weekday
30-11-2016 11:21,2333,Coffee,morning,weekday
30-11-2016 11:29,2334,Bread,morning,weekday
30-11-2016 11:37,2335,Bread,morning,weekday
30-11-2016 11:37,2335,Cookies,morning,weekday
30-11-2016 11:38,2337,Coffee,morning,weekday
30-11-2016 11:48,2338,Bread,morning,weekday
30-11-2016 11:56,2339,Keeping It Local,morning,weekday
30-11-2016 11:56,2339,Coffee,morning,weekday
30-11-2016 11:56,2339,Fudge,morning,weekday
30-11-2016 11:56,2339,Jam,morning,weekday
30-11-2016 12:08,2340,Tea,afternoon,weekday
30-11-2016 12:08,2340,Hot chocolate,afternoon,weekday
30-11-2016 12:08,2340,Keeping It Local,afternoon,weekday
30-11-2016 12:08,2340,Coffee,afternoon,weekday
30-11-2016 12:08,2340,Art Tray,afternoon,weekday
30-11-2016 12:12,2341,Coffee,afternoon,weekday
30-11-2016 12:17,2342,Coffee,afternoon,weekday
30-11-2016 12:17,2342,Cake,afternoon,weekday
30-11-2016 12:26,2343,Bread,afternoon,weekday
30-11-2016 12:26,2343,Bread,afternoon,weekday
30-11-2016 12:26,2343,Jammie Dodgers,afternoon,weekday
30-11-2016 12:29,2344,Muffin,afternoon,weekday
30-11-2016 12:29,2344,Smoothies,afternoon,weekday
30-11-2016 12:41,2346,Coffee,afternoon,weekday
30-11-2016 12:41,2346,Coffee,afternoon,weekday
30-11-2016 12:41,2346,Jammie Dodgers,afternoon,weekday
30-11-2016 12:41,2346,Cookies,afternoon,weekday
30-11-2016 13:29,2347,Coffee,afternoon,weekday
30-11-2016 13:29,2347,Cake,afternoon,weekday
30-11-2016 13:29,2347,Bread,afternoon,weekday
30-11-2016 13:31,2348,Bread,afternoon,weekday
30-11-2016 13:31,2348,Muffin,afternoon,weekday
30-11-2016 13:31,2348,Cookies,afternoon,weekday
30-11-2016 13:50,2350,Bread,afternoon,weekday
30-11-2016 14:10,2351,Tea,afternoon,weekday
30-11-2016 14:33,2352,Hot chocolate,afternoon,weekday
30-11-2016 14:33,2352,Bread,afternoon,weekday
30-11-2016 14:33,2352,Alfajores,afternoon,weekday
30-11-2016 14:37,2353,Tea,afternoon,weekday
30-11-2016 14:50,2354,Muffin,afternoon,weekday
30-11-2016 15:15,2355,Sandwich,afternoon,weekday
30-11-2016 15:15,2355,Mineral water,afternoon,weekday
30-11-2016 15:15,2355,Bread,afternoon,weekday
30-11-2016 15:15,2355,Coffee,afternoon,weekday
30-11-2016 15:15,2355,Alfajores,afternoon,weekday
30-11-2016 15:15,2355,Bread,afternoon,weekday
30-11-2016 15:16,2356,Sandwich,afternoon,weekday
30-11-2016 15:16,2356,Alfajores,afternoon,weekday
30-11-2016 15:40,2357,Coffee,afternoon,weekday
30-11-2016 15:42,2358,Coffee,afternoon,weekday
30-11-2016 15:42,2358,Coffee,afternoon,weekday
30-11-2016 15:42,2358,Muffin,afternoon,weekday
30-11-2016 15:43,2359,Coffee,afternoon,weekday
30-11-2016 15:43,2359,Tiffin,afternoon,weekday
30-11-2016 15:46,2360,Coffee,afternoon,weekday
30-11-2016 15:46,2360,Bread,afternoon,weekday
30-11-2016 15:50,2361,Hot chocolate,afternoon,weekday
30-11-2016 15:50,2361,Cookies,afternoon,weekday
30-11-2016 15:50,2361,Hot chocolate,afternoon,weekday
30-11-2016 16:01,2362,Tea,afternoon,weekday
30-11-2016 16:06,2363,Bread,afternoon,weekday
30-11-2016 16:06,2363,Hot chocolate,afternoon,weekday
30-11-2016 16:32,2364,Hot chocolate,afternoon,weekday
30-11-2016 16:32,2364,Fudge,afternoon,weekday
30-11-2016 16:43,2365,Coffee,afternoon,weekday
30-11-2016 16:44,2366,Coffee,afternoon,weekday
30-11-2016 16:44,2366,Tiffin,afternoon,weekday
30-11-2016 16:48,2367,Tiffin,afternoon,weekday
30-11-2016 16:48,2367,Bread,afternoon,weekday
30-11-2016 16:48,2367,Bread,afternoon,weekday
1/12/2016 8:41,2368,Bread,morning,weekday
1/12/2016 9:09,2369,Bread,morning,weekday
1/12/2016 9:09,2369,Pastry,morning,weekday
1/12/2016 9:09,2369,Jam,morning,weekday
1/12/2016 9:10,2370,Hot chocolate,morning,weekday
1/12/2016 9:47,2371,Coffee,morning,weekday
1/12/2016 9:47,2371,Hot chocolate,morning,weekday
1/12/2016 9:47,2371,Pastry,morning,weekday
1/12/2016 9:47,2371,Bread,morning,weekday
1/12/2016 10:13,2372,Pastry,morning,weekday
1/12/2016 10:13,2372,Coffee,morning,weekday
1/12/2016 10:40,2373,Bread,morning,weekday
1/12/2016 10:40,2373,Tea,morning,weekday
1/12/2016 10:40,2373,Muffin,morning,weekday
1/12/2016 10:40,2373,Pastry,morning,weekday
1/12/2016 10:46,2374,Bread,morning,weekday
1/12/2016 10:46,2374,Coffee,morning,weekday
1/12/2016 10:46,2374,Coffee,morning,weekday
1/12/2016 10:48,2375,Coffee,morning,weekday
1/12/2016 10:48,2375,Pastry,morning,weekday
1/12/2016 10:49,2376,Tea,morning,weekday
1/12/2016 10:53,2377,Tea,morning,weekday
1/12/2016 10:54,2378,Tea,morning,weekday
1/12/2016 10:54,2378,The Nomad,morning,weekday
1/12/2016 11:04,2379,Coffee,morning,weekday
1/12/2016 11:13,2380,Medialuna,morning,weekday
1/12/2016 11:22,2381,Farm House,morning,weekday
1/12/2016 11:32,2382,Bread,morning,weekday
1/12/2016 11:44,2383,Coffee,morning,weekday
1/12/2016 11:44,2383,Coffee,morning,weekday
1/12/2016 11:45,2384,Farm House,morning,weekday
1/12/2016 12:05,2385,Bread,afternoon,weekday
1/12/2016 12:05,2385,Coffee,afternoon,weekday
1/12/2016 12:05,2385,Pastry,afternoon,weekday
1/12/2016 12:05,2385,Keeping It Local,afternoon,weekday
1/12/2016 12:06,2386,Bread,afternoon,weekday
1/12/2016 12:06,2386,Coffee,afternoon,weekday
1/12/2016 12:10,2387,Hearty & Seasonal,afternoon,weekday
1/12/2016 12:23,2388,Bread,afternoon,weekday
1/12/2016 12:38,2389,Fudge,afternoon,weekday
1/12/2016 12:50,2390,Scandinavian,afternoon,weekday
1/12/2016 13:08,2391,Bread,afternoon,weekday
1/12/2016 13:08,2391,Alfajores,afternoon,weekday
1/12/2016 13:08,2391,Bread,afternoon,weekday
1/12/2016 13:11,2392,Sandwich,afternoon,weekday
1/12/2016 13:11,2392,Coke,afternoon,weekday
1/12/2016 13:11,2392,Juice,afternoon,weekday
1/12/2016 13:11,2392,Coffee,afternoon,weekday
1/12/2016 13:16,2393,Farm House,afternoon,weekday
1/12/2016 13:39,2395,Bread,afternoon,weekday
1/12/2016 13:45,2396,Coffee,afternoon,weekday
1/12/2016 13:45,2396,Medialuna,afternoon,weekday
1/12/2016 13:54,2397,Pastry,afternoon,weekday
1/12/2016 13:54,2397,Bread,afternoon,weekday
1/12/2016 13:54,2397,Coffee,afternoon,weekday
1/12/2016 13:56,2398,Sandwich,afternoon,weekday
1/12/2016 13:56,2398,Coffee,afternoon,weekday
1/12/2016 14:00,2399,Bread,afternoon,weekday
1/12/2016 14:05,2400,Muffin,afternoon,weekday
1/12/2016 14:05,2400,Bread,afternoon,weekday
1/12/2016 14:09,2401,Coffee,afternoon,weekday
1/12/2016 14:25,2402,Coffee,afternoon,weekday
1/12/2016 14:25,2402,Muffin,afternoon,weekday
1/12/2016 14:26,2403,Coffee,afternoon,weekday
1/12/2016 14:29,2404,Fudge,afternoon,weekday
1/12/2016 14:29,2404,Spread,afternoon,weekday
1/12/2016 14:32,2406,Bread,afternoon,weekday
1/12/2016 14:40,2407,Coffee,afternoon,weekday
1/12/2016 14:40,2407,Pastry,afternoon,weekday
1/12/2016 14:40,2407,Bread,afternoon,weekday
1/12/2016 14:54,2408,Coffee,afternoon,weekday
1/12/2016 14:54,2408,Cake,afternoon,weekday
1/12/2016 14:57,2409,Coffee,afternoon,weekday
1/12/2016 15:07,2410,Bread,afternoon,weekday
1/12/2016 15:25,2412,Tea,afternoon,weekday
1/12/2016 15:41,2413,Coffee,afternoon,weekday
1/12/2016 16:04,2414,Hot chocolate,afternoon,weekday
1/12/2016 16:04,2414,Coffee,afternoon,weekday
1/12/2016 16:04,2414,Cake,afternoon,weekday
1/12/2016 16:26,2415,Tea,afternoon,weekday
1/12/2016 16:26,2415,Bread,afternoon,weekday
1/12/2016 17:30,2416,Cake,evening,weekday
1/12/2016 17:35,2417,Medialuna,evening,weekday
2/12/2016 8:17,2418,Coffee,morning,weekday
2/12/2016 8:17,2418,Pastry,morning,weekday
2/12/2016 8:28,2419,Coffee,morning,weekday
2/12/2016 8:31,2420,Coffee,morning,weekday
2/12/2016 8:36,2421,Bread,morning,weekday
2/12/2016 8:54,2422,Coffee,morning,weekday
2/12/2016 8:54,2422,Cake,morning,weekday
2/12/2016 8:59,2423,Bread,morning,weekday
2/12/2016 9:08,2424,Coffee,morning,weekday
2/12/2016 9:10,2425,Coffee,morning,weekday
2/12/2016 9:11,2426,Tea,morning,weekday
2/12/2016 9:16,2427,Keeping It Local,morning,weekday
2/12/2016 9:16,2427,Coffee,morning,weekday
2/12/2016 9:19,2428,Sandwich,morning,weekday
2/12/2016 9:19,2428,Tea,morning,weekday
2/12/2016 9:20,2429,Coffee,morning,weekday
2/12/2016 9:22,2430,Coffee,morning,weekday
2/12/2016 9:22,2430,Coffee,morning,weekday
2/12/2016 9:24,2431,Coffee,morning,weekday
2/12/2016 9:30,2432,Bread,morning,weekday
2/12/2016 9:42,2433,Tea,morning,weekday
2/12/2016 9:42,2433,Bread,morning,weekday
2/12/2016 9:43,2434,Pastry,morning,weekday
2/12/2016 9:43,2434,Coffee,morning,weekday
2/12/2016 9:59,2435,Coffee,morning,weekday
2/12/2016 9:59,2435,Bread,morning,weekday
2/12/2016 9:59,2435,Pastry,morning,weekday
2/12/2016 10:18,2436,Coffee,morning,weekday
2/12/2016 10:18,2436,Medialuna,morning,weekday
2/12/2016 10:25,2437,Tea,morning,weekday
2/12/2016 10:25,2437,Coffee,morning,weekday
2/12/2016 10:35,2438,Bread,morning,weekday
2/12/2016 10:36,2439,Coffee,morning,weekday
2/12/2016 10:38,2440,Coffee,morning,weekday
2/12/2016 10:38,2440,Coffee,morning,weekday
2/12/2016 10:38,2440,Medialuna,morning,weekday
2/12/2016 10:38,2440,Pastry,morning,weekday
2/12/2016 10:38,2440,Cookies,morning,weekday
2/12/2016 10:41,2441,Bread,morning,weekday
2/12/2016 10:41,2441,Cake,morning,weekday
2/12/2016 11:00,2442,Bread,morning,weekday
2/12/2016 11:00,2442,Coffee,morning,weekday
2/12/2016 11:04,2443,Bread,morning,weekday
2/12/2016 11:14,2444,Coffee,morning,weekday
2/12/2016 11:22,2445,Toast,morning,weekday
2/12/2016 11:25,2446,Hot chocolate,morning,weekday
2/12/2016 11:25,2446,Hot chocolate,morning,weekday
2/12/2016 11:32,2447,Fudge,morning,weekday
2/12/2016 11:32,2447,Scandinavian,morning,weekday
2/12/2016 12:05,2448,Medialuna,afternoon,weekday
2/12/2016 12:05,2448,Coffee,afternoon,weekday
2/12/2016 12:24,2449,Coffee,afternoon,weekday
2/12/2016 12:24,2449,Pastry,afternoon,weekday
2/12/2016 12:37,2450,Coffee,afternoon,weekday
2/12/2016 12:37,2450,Medialuna,afternoon,weekday
2/12/2016 12:37,2450,Cake,afternoon,weekday
2/12/2016 12:52,2451,Sandwich,afternoon,weekday
2/12/2016 12:52,2451,Farm House,afternoon,weekday
2/12/2016 12:52,2451,Fudge,afternoon,weekday
2/12/2016 12:59,2452,Sandwich,afternoon,weekday
2/12/2016 12:59,2452,Scone,afternoon,weekday
2/12/2016 13:01,2453,Sandwich,afternoon,weekday
2/12/2016 13:01,2453,Bread,afternoon,weekday
2/12/2016 13:02,2454,Sandwich,afternoon,weekday
2/12/2016 13:06,2457,Coffee,afternoon,weekday
