cleaner, sausage, tropical fruit, whole milk, citrus fruit, onions, other vegetables, berries, hamburger meat, hamburger meat, other vegetables, hamburger meat, bottled water, butter, yogurt, yogurt, waffles, soda, sliced cheese, curd, specialty chocolate, shopping bags, bottled water, other vegetables, flower (seeds), coffee, whipped/sour cream, yogurt, whipped/sour cream, frozen potato products, candles, yogurt, bottled beer, Instant food products, frozen vegetables, shopping bags, frozen vegetables, whole milk, brown bread, bottled water, soda, frozen vegetables, Instant food products, domestic eggs, waffles, dishes, chocolate, bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables, coffee, butter, yogurt, other vegetables, dishes, rolls/buns, other vegetables, tropical fruit, yogurt, pork, whole milk, pastry, root vegetables, packaged fruit/vegetables, rolls/buns, fruit/vegetable juice, whole milk, meat, whole milk, pastry, rolls/buns, frozen vegetables, specialty chocolate, onions, soda, coffee, dessert, margarine, sliced cheese, pip fruit, whole milk, candy, bottled beer, domestic eggs, long life bakery product, margarine, butter milk, domestic eggs, domestic eggs, chocolate, canned beer, waffles, potato products, newspapers, rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham, frankfurter, root vegetables, frankfurter, frankfurter, other vegetables, butter milk, whole milk, hamburger meat, canned beer, other vegetables, whole milk, whole milk, sausage, whole milk, rolls/buns, soda, canned beer, ice cream, citrus fruit, whole milk, other vegetables, whole milk, yogurt, pork, canned beer, rolls/buns, soda, other vegetables, citrus fruit, pip fruit, bottled beer, whole milk, root vegetables, whipped/sour cream, liquor, rolls/buns, root vegetables, newspapers, onions, frozen vegetables, butter, shopping bags, frozen vegetables, flower (seeds), soda, white bread, root vegetables, shopping bags, other vegetables, rolls/buns, whipped/sour cream, napkins, misc. beverages, semi-finished bread, rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables, root vegetables, soda, other vegetables, chocolate, berries, berries, onions, tropical fruit, whole milk, frozen potato products, frozen potato products, tropical fruit, brown bread, misc. beverages, soft cheese, beef, other vegetables, other vegetables, dessert, whole milk, white bread, bottled water, grapes, root vegetables, UHT-milk, newspapers, whipped/sour cream, pastry, packaged fruit/vegetables, whole milk, bottled beer, specialty cheese, napkins, light bulbs, cream cheese , dishes, napkins, other vegetables, bottled water, candy, onions, mustard, hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water, yogurt, cat food, rolls/buns, tropical fruit, other vegetables, sausage, root vegetables, yogurt, white wine, other vegetables, bottled beer, other vegetables, soda, dish cleaner, frankfurter, beef, other vegetables, rolls/buns, pastry, yogurt, rolls/buns, rolls/buns, other vegetables, soda, pastry, UHT-milk, root vegetables, soda, newspapers, salty snack, beverages, other vegetables, soda, margarine, curd, pip fruit, packaged fruit/vegetables, mayonnaise, butter, napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers, citrus fruit, canned beer, whole milk, butter milk, rolls/buns, butter, rolls/buns, salty snack, cream cheese , yogurt, rolls/buns, soda, yogurt, citrus fruit, chocolate marshmallow, soda, soda, other vegetables, pip fruit, domestic eggs, whole milk, red/blush wine, cat food, whipped/sour cream, other vegetables, male cosmetics, rolls/buns, bottled water, toilet cleaner, detergent, detergent, spices, frozen vegetables, napkins, flour, canned beer, soda, whipped/sour cream, soda, shopping bags, bottled water, butter milk, long life bakery product, chocolate, flour, newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter, ice cream, frankfurter, turkey, tropical fruit, pot plants, whole milk, coffee, frankfurter, cat food, frankfurter, sausage, rolls/buns, canned beer, meat, canned beer, other vegetables, chicken, misc. beverages, bottled beer, packaged fruit/vegetables, rolls/buns, pork, soda, misc. beverages, soda, yogurt, other vegetables, whole milk, whole milk, domestic eggs, candy, whole milk, other vegetables, rolls/buns, canned beer, soda, chocolate, yogurt, whole milk, other vegetables, whole milk, roll products , liquor, whole milk, butter, brown bread, salt, soda, rolls/buns, butter milk, shopping bags, whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish, ice cream, citrus fruit, whole milk, citrus fruit, other vegetables, organic sausage, photo/film, pickled vegetables, salty snack, other vegetables, white bread, chicken, soda, tropical fruit, dessert, frozen potato products, rolls/buns, pork, jam, other vegetables, other vegetables, whole milk, fruit/vegetable juice, whipped/sour cream, cat food, chewing gum, soda, UHT-milk, vinegar, yogurt, sugar, other vegetables, yogurt, soda, soda, other vegetables, rolls/buns, domestic eggs, liquor, grapes, cake bar, newspapers, chocolate marshmallow, shopping bags, curd, frozen vegetables, margarine, pickled vegetables, packaged fruit/vegetables, cereals, butter milk, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage, meat, canned beer, beef, canned beer, chewing gum, frankfurter, beef, root vegetables, frozen meals, frankfurter, other vegetables, brown bread, citrus fruit, pip fruit, rolls/buns, root vegetables, berries, whole milk, whipped/sour cream, soda, specialty chocolate, whole milk, pip fruit, rolls/buns, ham, other vegetables, pip fruit, frozen meals, beef, tropical fruit, other vegetables, pastry, soda, white bread, pip fruit, root vegetables, hygiene articles, specialty chocolate, yogurt, whipped/sour cream, citrus fruit, chocolate, semi-finished bread, whole milk, shopping bags, red/blush wine, cat food, coffee, shopping bags, brandy, whole milk, whole milk, frozen fish, roll products , sliced cheese, yogurt, margarine, canned beer, cat food, domestic eggs, dishes, candy, chocolate, specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries, whole milk, citrus fruit, frankfurter, sausage, sausage, white wine, sugar, berries, tropical fruit, cream cheese , misc. beverages, newspapers, turkey, chicken, onions, beverages, pip fruit, cat food, seasonal products, hard cheese, domestic eggs, pip fruit, hard cheese, soda, domestic eggs, other vegetables, butter, cream cheese , frozen fish, sugar, UHT-milk, newspapers, soda, salty snack, white bread, whole milk, oil, coffee, long life bakery product, specialty bar, other vegetables, mayonnaise, other vegetables, canned beer, pastry, newspapers, fruit/vegetable juice, shopping bags, rice, butter milk, female sanitary products, dessert, shopping bags, soda, canned vegetables, rice, margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries, canned beer, root vegetables, soda, soda, rolls/buns, pork, butter, dessert, tropical fruit, beef, rolls/buns, berries, beverages, sausage, root vegetables, whole milk, dessert, berries, pastry, domestic eggs, chicken, tropical fruit, frankfurter, bottled beer, grapes, soda, pastry, canned beer, canned beer, whole milk, beef, bottled water, tropical fruit, meat, curd, other vegetables, cake bar, ice cream, butter, whole milk, root vegetables, butter milk, pastry, canned beer, frozen vegetables, tropical fruit, dog food, shopping bags, onions, chewing gum, bottled water, whole milk, waffles, flour, whole milk, pastry, rolls/buns, shopping bags, detergent, rolls/buns, newspapers, newspapers, shopping bags, fruit/vegetable juice, white bread, pastry, flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork, other vegetables, whole milk, sausage, rolls/buns, soft cheese, pip fruit, other vegetables, candy, fruit/vegetable juice, sausage, pip fruit, rolls/buns, newspapers, tropical fruit, root vegetables, whole milk, oil, yogurt, mustard, bottled beer, house keeping products, frozen vegetables, newspapers, frozen vegetables, pastry, pasta, yogurt, hygiene articles, processed cheese, chocolate, cat food, curd, detergent, bottled water, napkins, meat spreads, dessert, domestic eggs, root vegetables, hard cheese, ketchup, bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit, ham, frankfurter, beef, whole milk, frankfurter, pork, citrus fruit, tropical fruit, whole milk, frankfurter, whole milk, whole milk, curd, canned beer, domestic eggs, coffee, tropical fruit, tropical fruit, ham, rolls/buns, sausage, pork, butter, frankfurter, yogurt, pip fruit, bottled beer, ice cream, salty snack, fruit/vegetable juice, specialty bar, white wine, yogurt, rolls/buns, whole milk, frozen fish, white wine, salty snack, pip fruit, whipped/sour cream, turkey, root vegetables, brown bread, curd cheese, yogurt, yogurt, soft cheese, hamburger meat, brown bread, beef, root vegetables, waffles, rolls/buns, napkins, pastry, fruit/vegetable juice, margarine, artif. sweetener, oil, coffee, bottled beer, rolls/buns, soda, soft cheese, shopping bags, shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk, whole milk, meat, whipped/sour cream, pip fruit, other vegetables, condensed milk, whole milk, fruit/vegetable juice, whipped/sour cream, soft cheese, flower (seeds), tropical fruit, canned beer, specialty chocolate, soda, rolls/buns, other vegetables, pip fruit, pastry, cat food, soda, yogurt, napkins, soda, other vegetables, specialty bar, dessert, canned beer, yogurt, white wine, cream cheese , whole milk, coffee, shopping bags, margarine, bottled water, other vegetables, pot plants, pastry, specialty bar, instant coffee, baking powder, candy, shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pickled vegetables, hair spray, sliced cheese, other vegetables, light bulbs, other vegetables, citrus fruit, meat, chicken, pork, ham, tropical fruit, chicken, coffee, canned beer, whole milk, canned beer, coffee, whole milk, dessert, berries, butter milk, sausage, sausage, flower (seeds), packaged fruit/vegetables, tropical fruit, soda, chocolate, dessert, whipped/sour cream, yogurt, whole milk, whole milk, rolls/buns, pip fruit, mayonnaise, whole milk, cooking chocolate, onions, hygiene articles, onions, yogurt, flour, bottled water, liquor (appetizer), margarine, shopping bags, long life bakery product, liquor (appetizer), canned beer, rolls/buns, pastry, soda, coffee, rolls/buns, cream cheese , yogurt, newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage, grapes, chicken, pip fruit, beverages, brown bread, shopping bags, liquor, butter, butter, rolls/buns, hamburger meat, pip fruit, pastry, root vegetables, frozen meals, chewing gum, other vegetables, hamburger meat, domestic eggs, other vegetables, rolls/buns, frozen meals, root vegetables, whole milk, napkins, domestic eggs, rolls/buns, sugar, whipped/sour cream, domestic eggs, soda, coffee, condensed milk, salty snack, whole milk, soda, other vegetables, yogurt, yogurt, bottled water, other vegetables, hygiene articles, specialty cheese, bottled water, whipped/sour cream, soda, bottled water, soda, dessert, rolls/buns, salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat, hamburger meat, pork, whole milk, whole milk, sausage, meat, canned beer, bottled water, whipped/sour cream, chicken, cat food, frankfurter, frankfurter, canned beer, sausage, sausage, sausage, other vegetables, bottled water, canned beer, citrus fruit, pip fruit, liver loaf, tropical fruit, chicken, whole milk, frankfurter, sausage, pastry, frankfurter, ham, yogurt, soda, butter, margarine, dishes, sausage, pork, frozen meals, canned beer, dishes, soda, chicken, berries, whipped/sour cream, oil, cat food, baking powder, misc. beverages, tropical fruit, fruit/vegetable juice, dog food, spices, candles, canned beer, whipped/sour cream, pip fruit, curd, rolls/buns, rolls/buns, pip fruit, pip fruit, dessert, canned vegetables, canned beer, fruit/vegetable juice, pickled vegetables, soda, soda,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables, bottled beer, butter, root vegetables, whole milk, whole milk, berries, whole milk, whole milk, dessert, rolls/buns, bathroom cleaner, sparkling wine, whole milk, instant coffee, root vegetables, soda, bottled water, whipped/sour cream, canned fish, turkey, fruit/vegetable juice, root vegetables, UHT-milk, whole milk, rolls/buns, cream cheese , popcorn, liquor, canned beer, newspapers, long life bakery product, frozen meals, coffee, shopping bags, decalcifier, detergent, soda, dishes, long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter, canned beer, sausage, frankfurter, butter, yogurt, other vegetables, rolls/buns, brown bread, frankfurter, citrus fruit, whole milk, sausage, meat, citrus fruit, bottled beer, bottled beer, frankfurter, curd, soda, whole milk, sausage, tropical fruit, tropical fruit, soda, pastry, hamburger meat, ham, pip fruit, citrus fruit, coffee, citrus fruit, root vegetables, yogurt, berries, other vegetables, specialty bar, pastry, packaged fruit/vegetables, grapes, candy, domestic eggs, oil, domestic eggs, domestic eggs, sugar, white bread, onions, flour, berries, specialty chocolate, softener, whipped/sour cream, sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken, beef, whole milk, rolls/buns, frankfurter, whole milk, other vegetables, ice cream, detergent, brandy, root vegetables, pork, shopping bags, whole milk, white bread, bottled water, coffee, root vegetables, seasonal products, pip fruit, sugar, herbs, pastry, shopping bags, seasonal products, root vegetables, cake bar, whole milk, soda, root vegetables, specialty bar, yogurt, cream cheese , white bread, other vegetables, margarine, yogurt, bottled water, frozen vegetables, flower (seeds), brown bread, shopping bags, butter, yogurt, napkins, yogurt, ice cream, fruit/vegetable juice, brown bread, chocolate, frozen meals, sauces, soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk, ham, frankfurter, citrus fruit, specialty chocolate, waffles, nuts/prunes, chicken, citrus fruit, fish, frankfurter, coffee, pip fruit, soda, pip fruit, whole milk, root vegetables, ham, whole milk, yogurt, beef, pastry, whole milk, white wine, shopping bags, curd, pot plants, chocolate, soda, whole milk, bottled beer, beef, chocolate marshmallow, pastry, detergent, yogurt, coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk, pip fruit, pork, roll products , spread cheese, tropical fruit, soda, artif. sweetener, grapes, pork, whipped/sour cream, other vegetables, other vegetables, canned beer, newspapers, pip fruit, napkins, cream cheese , soda, whole milk, brown bread, oil, herbs, processed cheese, cleaner, pastry, butter, beverages, yogurt, cream, brown bread, yogurt, newspapers, red/blush wine, UHT-milk, cat food, dessert, softener, salty snack, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk, beef, sausage, sausage, frozen potato products, yogurt, ice cream, onions, pastry, frankfurter, chicken, citrus fruit, chewing gum, UHT-milk, other vegetables, finished products, whole milk, other vegetables, pip fruit, frankfurter, newspapers, chewing gum, other vegetables, other vegetables, grapes, frozen fish, pip fruit, yogurt, whole milk, frankfurter, sausage, grapes, citrus fruit, yogurt, hamburger meat, other vegetables, curd, frozen meals, spread cheese, margarine, citrus fruit, soda, bottled beer, whipped/sour cream, whipped/sour cream, soda, other vegetables, canned beer, specialty chocolate, citrus fruit, pastry, hamburger meat, pork, chocolate, soda, curd, butter, other vegetables, candy, whole milk, rolls/buns, whole milk, rolls/buns, grapes, herbs, soda, domestic eggs, sliced cheese, pot plants, cream cheese , UHT-milk, coffee, soft cheese, whipped/sour cream, pastry, cake bar, male cosmetics, domestic eggs, margarine, waffles, whole milk, other vegetables,,,,,,,,,,,,,,
chocolate, other vegetables, root vegetables, sliced cheese, beverages, cream cheese , butter, root vegetables, rolls/buns, whole milk, canned fish, tropical fruit, instant coffee, butter milk, pip fruit, tropical fruit, mustard, pastry, butter, sliced cheese, whipped/sour cream, bottled water, long life bakery product, soda, cereals, rolls/buns, whole milk, bottled water, domestic eggs, specialty fat, whipped/sour cream, hard cheese, soda, whipped/sour cream, rolls/buns, pickled vegetables, rolls/buns, shopping bags, detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit, root vegetables, sausage, rolls/buns, cat food, other vegetables, soda, tropical fruit, bottled water, citrus fruit, canned beer, other vegetables, berries, UHT-milk, yogurt, hamburger meat, whole milk, curd, yogurt, whole milk, turkey, frankfurter, rolls/buns, rolls/buns, coffee, frozen vegetables, bottled water, whole milk, spread cheese, whole milk, coffee, frozen fish, dessert, whole milk, berries, whole milk, specialty bar, salty snack, whole milk, sliced cheese, specialty chocolate, frozen meals, butter, canned beer, berries, root vegetables, brown bread, domestic eggs, cling film/bags, bottled water, shopping bags, long life bakery product, whipped/sour cream, seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
